信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2024-01-25,300750.SZ,-0.6256281407035176,0,-0.0,False,-0.38079367926345437,0.3109398908121815,-0.06985378845127288
2024-01-26,300750.SZ,-0.7399497487437185,0,-0.0,False,-0.38481977337419304,0.31095628687740834,-0.0738634864967847
2024-01-29,300750.SZ,-0.30402010050251255,0,-0.0,False,-0.3899771940420553,0.31167640359586085,-0.07830079044619442
2024-01-30,300750.SZ,-0.157035175879397,0,-0.0,False,-0.38825470496784853,0.31157466077622675,-0.07668004419162178
2024-01-31,300750.SZ,-0.9522613065326633,0,-0.0,False,-0.3841093591762592,0.31131194072065305,-0.07279741845560617
2024-02-01,300750.SZ,-0.9535175879396985,0,-0.0,False,-0.3895858536705888,0.31548510768735066,-0.07410074598323813
2024-02-02,300750.SZ,-0.9246231155778895,0,-0.0,False,-0.3955691971301199,0.3193238270438223,-0.07624537008629761
2024-02-05,300750.SZ,-0.45979899497487436,0,-0.0,False,-0.40214088850048973,0.32204059144019254,-0.0801002970602972
2024-02-06,300750.SZ,-0.6884422110552764,0,-0.0,False,-0.40450319330748025,0.3214092887867098,-0.08309390452077042
2024-02-07,300750.SZ,-0.7613065326633166,0,-0.0,False,-0.405984334319003,0.322311074313255,-0.08367326000574798
2024-02-08,300750.SZ,-0.7763819095477387,0,-0.0,False,-0.41095366037835096,0.32316005409746323,-0.08779360628088773
2024-02-19,300750.SZ,-0.8341708542713567,0,-0.0,False,-0.41560780853306234,0.32437555625318554,-0.0912322522798768
2024-02-20,300750.SZ,-0.7298994974874372,0,-0.0,False,-0.41984092837239334,0.32650647615874745,-0.09333445221364589
2024-02-21,300750.SZ,-0.16457286432160803,0,-0.0,False,-0.4231841294744612,0.3276176061419931,-0.09556652333246812
2024-02-22,300750.SZ,-0.14698492462311558,0,-0.0,False,-0.4213020015805838,0.32845505370616485,-0.09284694787441894
2024-02-23,300750.SZ,-0.3806532663316583,0,-0.0,False,-0.4181398062631064,0.32925990497982743,-0.08887990128327894
2024-02-26,300750.SZ,-0.018844221105527637,1,-1.0,True,-0.4173918916269533,0.32924212425873556,-0.08814976736821772
2024-02-27,300750.SZ,-0.008793969849246231,1,-1.0,True,-0.4133455262990544,0.33114200733168103,-0.08220351896737338
2024-02-28,300750.SZ,-0.020100502512562814,1,-1.0,True,-0.4091471888941457,0.3330612397344233,-0.07608594915972239
2024-02-29,300750.SZ,-0.032663316582914576,1,-1.0,True,-0.4073625520238159,0.33457653492803424,-0.07278601709578164
2024-03-01,300750.SZ,-0.09547738693467336,0,-0.0,False,-0.40623886051843006,0.3356137040272197,-0.07062515649121037
2024-03-04,300750.SZ,-0.1444723618090452,0,-0.0,False,-0.40274189415850276,0.33665435017481377,-0.06608754398368899
2024-03-05,300750.SZ,-0.24371859296482412,0,-0.0,False,-0.3996847054019577,0.33732500779396585,-0.06235969760799187
2024-03-06,300750.SZ,-0.11306532663316583,0,-0.0,False,-0.39623710425600955,0.33678231811316117,-0.05945478614284838
2024-03-07,300750.SZ,-0.14321608040201006,0,-0.0,False,-0.3915013136320249,0.3367349030255651,-0.054766410606459814
2024-03-08,300750.SZ,-0.12060301507537688,0,-0.0,False,-0.3871217331097663,0.3365160765211007,-0.05060565658866556
2024-03-11,300750.SZ,-0.9761306532663316,0,-0.0,False,-0.383813156220281,0.33717325837668827,-0.04663989784359274
2024-03-12,300750.SZ,-0.992462311557789,0,-0.0,False,-0.38793834239464575,0.3413756469107381,-0.04656269548390768
2024-03-13,300750.SZ,-0.9798994974874372,0,-0.0,False,-0.3954951756794577,0.34464884332201634,-0.05084633235744135
2024-03-14,300750.SZ,-0.949748743718593,0,-0.0,False,-0.4034406018025163,0.3470513667066395,-0.05638923509587679
2024-03-15,300750.SZ,-0.02763819095477387,1,-1.0,True,-0.41116625779026356,0.3488181432173798,-0.06234811457288375
2024-03-18,300750.SZ,-0.6331658291457286,0,-0.0,False,-0.41113419149742236,0.34885351498201306,-0.062280676515409306
2024-03-19,300750.SZ,-0.550251256281407,0,-0.0,False,-0.4129261065723773,0.34944154633479363,-0.0634845602375837
2024-03-20,300750.SZ,-0.08679245283018867,0,-0.0,False,-0.4152865127172917,0.34940422093815016,-0.06588229177914157
2024-03-21,300750.SZ,-0.045283018867924525,1,-1.0,True,-0.4158943339551923,0.348762876250177,-0.06713145770501533
2024-03-22,300750.SZ,-0.15974842767295597,0,-0.0,False,-0.416082775569184,0.348554672981628,-0.06752810258755598
2024-03-25,300750.SZ,-0.08930817610062892,0,-0.0,False,-0.41723559097191626,0.3474654269030693,-0.06977016406884695
2024-03-26,300750.SZ,-0.8955974842767296,0,-0.0,False,-0.41760199201960624,0.34709295137731494,-0.0705090406422913
2024-03-27,300750.SZ,-0.9044025157232705,0,-0.0,False,-0.42450904914088794,0.34829725822338664,-0.0762117909175013
